ndex,name,form,regional,type,type2,generation,isLegendary,isMythical,isUltraBeast,family,size,NA_Kanto_Kdex,NA_Johto_Jdex,GenerationIII_Hoenn_Hdex,GenerationVI_Hoenn_Hdex,NA_Sinnoh_Sdex,BlackandWhite_Unova_Udex,Black2andWhite2_Unova_Udex,NA_Blueberry_BBdex,NA_Kalos_CeKdex,NA_Kalos_CoKdex,NA_Kalos_MoKdex,SunandMoon_Alola_Adex,SunandMoon_Alola_Melemele,SunandMoon_Alola_Akala,SunandMoon_Alola_Ula'ula,SunandMoon_Alola_Poni,UltraSunandUltraMoon_Alola_Adex,UltraSunandUltraMoon_Alola_Melemele,UltraSunandUltraMoon_Alola_Akala,UltraSunandUltraMoon_Alola_Ula'ula,UltraSunandUltraMoon_Alola_Poni,NA_Galar_Gdex,NA_IsleofArmor_IoAdex,NA_CrownTundra_CTdex,NA_Hisui_LAdex,NA_Paldea_Pdex,NA_Kitakami_Kdex
588,Karrablast,NA,NA,Bug,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,94,155,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,66,95,NA,NA,NA
589,Escavalier,NA,NA,Bug,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,95,156,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,67,96,NA,NA,NA
590,Foongus,NA,NA,Grass,Poison,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,96,161,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,205,NA
591,Amoonguss,NA,NA,Grass,Poison,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,97,162,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,206,NA
592,Frillish,NA,NA,Water,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,98,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,NA,NA,139,NA,305,192,NA,NA,NA,NA
593,Jellicent,NA,NA,Water,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,99,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,NA,NA,140,NA,306,193,NA,NA,NA,NA
594,Alomomola,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,100,182,85,NA,149,NA,157,NA,84,NA,NA,191,NA,92,NA,NA,NA,NA,NA,NA,336,NA
595,Joltik,NA,NA,Bug,Electric,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,101,173,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,93,NA,NA,NA
596,Galvantula,NA,NA,Bug,Electric,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,102,174,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,94,NA,NA,NA
597,Ferroseed,NA,NA,Grass,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,103,175,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,179,NA,NA,NA
598,Ferrothorn,NA,NA,Grass,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,104,176,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,180,NA,NA,NA
599,Klink,NA,NA,Steel,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,105,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA
600,Klang,NA,NA,Steel,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,106,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA
601,Klinklang,NA,NA,Steel,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,107,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA
602,Tynamo,NA,NA,Electric,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,108,177,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,175
603,Eelektrik,NA,NA,Electric,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,109,178,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,176
604,Eelektross,NA,NA,Electric,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,110,179,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,177
605,Elgyem,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,111,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,96,NA,277,NA,NA,NA,NA,NA
606,Beheeyem,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,112,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,97,NA,278,NA,NA,NA,NA,NA
607,Litwick,NA,NA,Ghost,Fire,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,113,190,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA,48,NA,NA,146
608,Lampent,NA,NA,Ghost,Fire,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,114,191,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,NA,49,NA,NA,147
609,Chandelure,NA,NA,Ghost,Fire,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,115,192,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,NA,50,NA,NA,148
610,Axew,NA,NA,Dragon,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,116,183,140,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,155,NA
611,Fraxure,NA,NA,Dragon,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,117,184,141,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA,156,NA
612,Haxorus,NA,NA,Dragon,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,118,185,142,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,NA,NA,NA,157,NA
613,Cubchoo,NA,NA,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,119,195,153,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,121,NA,355,NA
614,Beartic,NA,NA,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,120,196,154,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,122,NA,356,NA
615,Cryogonal,NA,NA,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,121,197,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,360,NA
616,Shelmet,NA,NA,Bug,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,122,157,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,64,97,NA,NA,NA
617,Accelgor,NA,NA,Bug,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,123,158,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,65,98,NA,NA,NA
618,Stunfisk,NA,NA,Ground,Electric,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,124,231,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,NA,NA,NA,NA
618,Stunfisk,NA,Galarian Form,Ground,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,NA,NA,NA,NA
619,Mienfoo,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,125,219,NA,NA,3,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,106,NA,163,NA,NA,NA,137
620,Mienshao,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,126,220,NA,NA,4,NA,NA,NA,NA,NA,NA,360,NA,NA,NA,107,NA,164,NA,NA,NA,138
621,Druddigon,NA,NA,Dragon,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,127,270,NA,NA,NA,141,NA,NA,NA,NA,NA,374,NA,NA,NA,121,NA,63,119,NA,NA,NA
622,Golett,NA,NA,Ground,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,128,271,123,NA,91,NA,NA,NA,NA,NA,NA,312,NA,NA,133,NA,88,NA,153,NA,NA,NA
623,Golurk,NA,NA,Ground,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,129,272,124,NA,92,NA,NA,NA,NA,NA,NA,313,NA,NA,134,NA,89,NA,154,NA,NA,NA
624,Pawniard,NA,NA,Dark,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,130,223,NA,NA,NA,48,NA,NA,NA,NA,NA,337,NA,NA,158,NA,246,29,NA,NA,367,186
625,Bisharp,NA,NA,Dark,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,131,224,NA,NA,NA,49,NA,NA,NA,NA,NA,338,NA,NA,159,NA,247,30,NA,NA,368,187
626,Bouffalant,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,132,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA
627,Rufflet,NA,NA,Normal,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,133,109,32,NA,NA,NA,75,75,NA,NA,26,89,89,NA,NA,35,281,179,NA,221,365,NA
628,Braviary,NA,NA,Normal,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,134,110,33,NA,NA,NA,76,76,NA,NA,27,90,90,NA,NA,36,282,180,NA,NA,366,NA
628,Braviary,NA,Hisuian Form,Psychic,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA
629,Vullaby,NA,NA,Dark,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,135,111,34,NA,NA,NA,77,77,NA,NA,28,91,91,NA,NA,37,283,181,NA,NA,NA,127
630,Mandibuzz,NA,NA,Dark,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,136,112,35,NA,NA,NA,78,78,NA,NA,29,92,92,NA,NA,38,284,182,NA,NA,NA,128
631,Heatmor,NA,NA,Fire,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,137,193,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,NA,102,NA,NA,NA
632,Durant,NA,NA,Bug,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,138,194,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,NA,101,NA,NA,NA
633,Deino,NA,NA,Dark,Dragon,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,139,273,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,NA,136,NA,370,NA
634,Zweilous,NA,NA,Dark,Dragon,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,140,274,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,NA,137,NA,371,NA
635,Hydreigon,NA,NA,Dark,Dragon,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,141,275,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,NA,138,NA,372,NA
636,Larvesta,NA,NA,Bug,Fire,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,142,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,104,NA,NA,NA,186,NA,NA,274,NA
637,Volcarona,NA,NA,Bug,Fire,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,143,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,105,NA,NA,NA,187,NA,NA,275,NA
638,Cobalion,NA,NA,Steel,Fighting,5,TRUE,FALSE,FALSE,Swords of Justice,quartets,NA,NA,NA,NA,NA,144,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,NA
639,Terrakion,NA,NA,Rock,Fighting,5,TRUE,FALSE,FALSE,Swords of Justice,quartets,NA,NA,NA,NA,NA,145,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,NA
640,Virizion,NA,NA,Grass,Fighting,5,TRUE,FALSE,FALSE,Swords of Justice,quartets,NA,NA,NA,NA,NA,146,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,NA
641,Tornadus,Incarnate Forme,NA,Flying,NA,5,TRUE,FALSE,FALSE,Forces of Nature,quartets,NA,NA,NA,NA,NA,147,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,NA
641,Tornadus,Therian Forme,NA,Flying,NA,5,TRUE,FALSE,FALSE,Forces of Nature,quartets,NA,NA,NA,NA,NA,147,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,NA
642,Thundurus,Incarnate Forme,NA,Electric,Flying,5,TRUE,FALSE,FALSE,Forces of Nature,quartets,NA,NA,NA,NA,NA,148,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,NA,NA
642,Thundurus,Therian Forme,NA,Electric,Flying,5,TRUE,FALSE,FALSE,Forces of Nature,quartets,NA,NA,NA,NA,NA,148,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,NA,NA
643,Reshiram,NA,NA,Dragon,Fire,5,TRUE,FALSE,FALSE,Tao trio,trios,NA,NA,NA,NA,NA,149,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,Zekrom,NA,NA,Dragon,Electric,5,TRUE,FALSE,FALSE,Tao trio,trios,NA,NA,NA,NA,NA,150,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,Landorus,Incarnate Forme,NA,Ground,Flying,5,TRUE,FALSE,FALSE,Forces of Nature,quartets,NA,NA,NA,NA,NA,151,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA
645,Landorus,Therian Forme,NA,Ground,Flying,5,TRUE,FALSE,FALSE,Forces of Nature,quartets,NA,NA,NA,NA,NA,151,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA
646,Kyurem,NA,NA,Dragon,Ice,5,TRUE,FALSE,FALSE,Tao trio,trios,NA,NA,NA,NA,NA,152,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,Kyurem,White Kyurem,NA,Dragon,Ice,5,TRUE,FALSE,FALSE,Tao trio,trios,NA,NA,NA,NA,NA,152,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,Kyurem,Black Kyurem,NA,Dragon,Ice,5,TRUE,FALSE,FALSE,Tao trio,trios,NA,NA,NA,NA,NA,152,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,Keldeo,Ordinary Form,NA,Water,Fighting,5,FALSE,TRUE,FALSE,Swords of Justice,quartets,NA,NA,NA,NA,NA,153,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,Keldeo,Resolute Form,NA,Water,Fighting,5,FALSE,TRUE,FALSE,Swords of Justice,quartets,NA,NA,NA,NA,NA,153,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,Meloetta,Aria Forme,NA,Normal,Psychic,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,154,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,Meloetta,Pirouette Forme,NA,Normal,Fighting,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,154,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,Genesect,no drive,NA,Bug,Steel,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,155,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,Genesect,Douse Drive,NA,Bug,Steel,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,155,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,Genesect,Shock Drive,NA,Bug,Steel,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,155,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,Genesect,Burn Drive,NA,Bug,Steel,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,155,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,Genesect,Chill Drive,NA,Bug,Steel,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,155,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,Chespin,NA,NA,Grass,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,Quilladin,NA,NA,Grass,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,Chesnaught,NA,NA,Grass,Fighting,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,Fennekin,NA,NA,Fire,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,Braixen,NA,NA,Fire,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,Delphox,NA,NA,Fire,Psychic,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,Froakie,NA,NA,Water,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,Frogadier,NA,NA,Water,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,Greninja,NA,NA,Water,Dark,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,Bunnelby,NA,NA,Normal,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
660,Diggersby,NA,NA,Normal,Ground,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
661,Fletchling,NA,NA,Normal,Flying,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,14,NA,NA,158,NA,85,NA,NA,192,NA,93,NA,NA,NA,22,NA,NA,19,NA
662,Fletchinder,NA,NA,Fire,Flying,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,15,NA,NA,159,NA,86,NA,NA,193,NA,94,NA,NA,NA,23,NA,NA,20,NA
663,Talonflame,NA,NA,Fire,Flying,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,16,NA,NA,160,NA,87,NA,NA,194,NA,95,NA,NA,NA,24,NA,NA,21,NA
664,Scatterbug,NA,NA,Bug,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA
665,Spewpa,NA,NA,Bug,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA
666,Vivillon,Meadow Pattern,NA,Bug,Flying,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA
667,Litleo,NA,NA,Fire,Normal,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,57,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,117,NA,NA,NA,NA,224,NA
668,Pyroar,NA,NA,Fire,Normal,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,118,NA,NA,NA,NA,NA,NA
669,Flab,NA,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,Floette,Red Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,101,101,NA,46,45,NA,NA,NA,NA,NA,NA
670,Floette,Yellow Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,101,101,NA,46,45,NA,NA,NA,NA,NA,NA
670,Floette,Orange Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,101,101,NA,46,45,NA,NA,NA,NA,NA,NA
670,Floette,Blue Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,101,101,NA,46,45,NA,NA,NA,NA,NA,NA
670,Floette,White Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,101,101,NA,46,45,NA,NA,NA,NA,NA,NA
671,Florges,Red Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,102,102,NA,47,46,NA,NA,NA,NA,NA,NA
671,Florges,Yellow Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,102,102,NA,47,46,NA,NA,NA,NA,NA,NA
671,Florges,Orange Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,102,102,NA,47,46,NA,NA,NA,NA,NA,NA
671,Florges,Blue Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,102,102,NA,47,46,NA,NA,NA,NA,NA,NA
671,Florges,White Flower,NA,Fairy,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,102,102,NA,47,46,NA,NA,NA,NA,NA,NA
672,Skiddo,NA,NA,Grass,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,NA
673,Gogoat,NA,NA,Grass,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA
674,Pancham,NA,NA,Fighting,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,220,NA,NA,92,NA,284,NA,NA,105,NA,111,NA,NA,NA,NA,NA
675,Pangoro,NA,NA,Fighting,Dark,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,221,NA,NA,93,NA,285,NA,NA,106,NA,112,NA,NA,NA,NA,NA
676,Furfrou,Natural Form,NA,Normal,NA,6,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,30,30,NA,NA,14,NA,NA,NA,NA,NA,NA
