"ndex","name","form","regional","Gen","MegaOrPrimal","Mega","Exp","note","HP","Attack","Defense","SpAttack","SpDefense","Speed","TotalEVs"
80,"Slowbro",NA,"Galarian","IX",NA,NA,172,NA,0,2,0,0,0,0,2
81,"Magnemite",NA,NA,"IX",NA,NA,65,NA,0,0,0,1,0,0,1
82,"Magneton",NA,NA,"IX",NA,NA,163,NA,0,0,0,2,0,0,2
83,"Farfetch'd",NA,NA,"IX",NA,NA,132,NA,0,1,0,0,0,0,1
83,"Farfetch'd",NA,NA,"IX",NA,NA,132,NA,0,1,0,0,0,0,1
84,"Doduo",NA,NA,"IX",NA,NA,62,NA,0,1,0,0,0,0,1
85,"Dodrio",NA,NA,"IX",NA,NA,165,NA,0,2,0,0,0,0,2
86,"Seel",NA,NA,"IX",NA,NA,65,NA,0,0,0,0,1,0,1
87,"Dewgong",NA,NA,"IX",NA,NA,166,NA,0,0,0,0,2,0,2
88,"Grimer",NA,NA,"IX",NA,NA,65,NA,1,0,0,0,0,0,1
88,"Grimer",NA,NA,"IX",NA,NA,65,NA,1,0,0,0,0,0,1
89,"Muk",NA,NA,"IX",NA,NA,175,NA,1,1,0,0,0,0,2
89,"Muk",NA,NA,"IX",NA,NA,175,NA,1,1,0,0,0,0,2
90,"Shellder",NA,NA,"IX",NA,NA,61,NA,0,0,1,0,0,0,1
91,"Cloyster",NA,NA,"IX",NA,NA,184,NA,0,0,2,0,0,0,2
92,"Gastly",NA,NA,"IX",NA,NA,62,NA,0,0,0,1,0,0,1
93,"Haunter",NA,NA,"IX",NA,NA,142,NA,0,0,0,2,0,0,2
94,"Gengar",NA,NA,"IX",NA,NA,250,NA,0,0,0,3,0,0,3
95,"Onix",NA,NA,"IX",NA,NA,77,NA,0,0,1,0,0,0,1
96,"Drowzee",NA,NA,"IX",NA,NA,66,NA,0,0,0,0,1,0,1
97,"Hypno",NA,NA,"IX",NA,NA,169,NA,0,0,0,0,2,0,2
98,"Krabby",NA,NA,"IX",NA,NA,65,NA,0,1,0,0,0,0,1
99,"Kingler",NA,NA,"IX",NA,NA,166,NA,0,2,0,0,0,0,2
100,"Voltorb",NA,NA,"IX",NA,NA,66,NA,0,0,0,0,0,1,1
100,"Voltorb",NA,NA,"IX",NA,NA,66,NA,0,0,0,0,0,1,1
101,"Electrode",NA,NA,"IX",NA,NA,172,NA,0,0,0,0,0,2,2
101,"Electrode",NA,NA,"IX",NA,NA,172,NA,0,0,0,0,0,2,2
102,"Exeggcute",NA,NA,"IX",NA,NA,65,NA,0,0,1,0,0,0,1
103,"Exeggutor",NA,NA,"IX",NA,NA,186,NA,0,0,0,2,0,0,2
103,"Exeggutor",NA,NA,"IX",NA,NA,186,NA,0,0,0,2,0,0,2
104,"Cubone",NA,NA,"IX",NA,NA,64,NA,0,0,1,0,0,0,1
105,"Marowak",NA,NA,"IX",NA,NA,149,NA,0,0,2,0,0,0,2
105,"Marowak",NA,NA,"IX",NA,NA,149,NA,0,0,2,0,0,0,2
106,"Hitmonlee",NA,NA,"IX",NA,NA,159,NA,0,2,0,0,0,0,2
107,"Hitmonchan",NA,NA,"IX",NA,NA,159,NA,0,0,0,0,2,0,2
108,"Lickitung",NA,NA,"IX",NA,NA,77,NA,2,0,0,0,0,0,2
109,"Koffing",NA,NA,"IX",NA,NA,68,NA,0,0,1,0,0,0,1
110,"Weezing",NA,NA,"IX",NA,NA,172,NA,0,0,2,0,0,0,2
110,"Weezing",NA,NA,"IX",NA,NA,172,NA,0,0,2,0,0,0,2
111,"Rhyhorn",NA,NA,"IX",NA,NA,69,NA,0,0,1,0,0,0,1
112,"Rhydon",NA,NA,"IX",NA,NA,170,NA,0,2,0,0,0,0,2
113,"Chansey",NA,NA,"IX",NA,NA,395,NA,2,0,0,0,0,0,2
114,"Tangela",NA,NA,"IX",NA,NA,87,NA,0,0,1,0,0,0,1
115,"Kangaskhan",NA,NA,"IX",NA,NA,172,NA,2,0,0,0,0,0,2
116,"Horsea",NA,NA,"IX",NA,NA,59,NA,0,0,0,1,0,0,1
117,"Seadra",NA,NA,"IX",NA,NA,154,NA,0,0,1,1,0,0,2
118,"Goldeen",NA,NA,"IX",NA,NA,64,NA,0,1,0,0,0,0,1
119,"Seaking",NA,NA,"IX",NA,NA,158,NA,0,2,0,0,0,0,2
120,"Staryu",NA,NA,"IX",NA,NA,68,NA,0,0,0,0,0,1,1
121,"Starmie",NA,NA,"IX",NA,NA,182,NA,0,0,0,0,0,2,2
122,"Mr. Mime",NA,NA,"IX",NA,NA,161,NA,0,0,0,0,2,0,2
122,"Mr. Mime",NA,NA,"IX",NA,NA,161,NA,0,0,0,0,2,0,2
122,"Mr. Mime",NA,"Galarian","IX",NA,NA,161,NA,0,0,0,0,0,2,2
122,"Mr. Mime",NA,"Galarian","IX",NA,NA,161,NA,0,0,0,0,0,2,2
123,"Scyther",NA,NA,"IX",NA,NA,100,NA,0,1,0,0,0,0,1
124,"Jynx",NA,NA,"IX",NA,NA,159,NA,0,0,0,2,0,0,2
125,"Electabuzz",NA,NA,"IX",NA,NA,172,NA,0,0,0,0,0,2,2
126,"Magmar",NA,NA,"IX",NA,NA,173,NA,0,0,0,2,0,0,2
127,"Pinsir",NA,NA,"IX",NA,NA,175,NA,0,2,0,0,0,0,2
128,"Tauros",NA,NA,"IX",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"IX",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"IX",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"IX",NA,NA,172,NA,0,1,0,0,0,1,2
128,"Tauros","Combat Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Combat Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Combat Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Combat Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Blaze Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Blaze Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Blaze Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Blaze Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Aqua Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Aqua Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Aqua Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
128,"Tauros","Aqua Breed","Paldean","IX",NA,NA,172,NA,0,2,0,0,0,0,2
129,"Magikarp",NA,NA,"IX",NA,NA,40,NA,0,0,0,0,0,1,1
130,"Gyarados",NA,NA,"IX",NA,NA,189,NA,0,2,0,0,0,0,2
131,"Lapras",NA,NA,"IX",NA,NA,187,NA,2,0,0,0,0,0,2
132,"Ditto",NA,NA,"IX",NA,NA,101,NA,1,0,0,0,0,0,1
133,"Eevee",NA,NA,"IX",NA,NA,65,NA,0,0,0,0,1,0,1
134,"Vaporeon",NA,NA,"IX",NA,NA,184,NA,2,0,0,0,0,0,2
135,"Jolteon",NA,NA,"IX",NA,NA,184,NA,0,0,0,0,0,2,2
136,"Flareon",NA,NA,"IX",NA,NA,184,NA,0,2,0,0,0,0,2
137,"Porygon",NA,NA,"IX",NA,NA,79,NA,0,0,0,1,0,0,1
138,"Omanyte",NA,NA,"IX",NA,NA,71,NA,0,0,1,0,0,0,1
139,"Omastar",NA,NA,"IX",NA,NA,173,NA,0,0,2,0,0,0,2
140,"Kabuto",NA,NA,"IX",NA,NA,71,NA,0,0,1,0,0,0,1
141,"Kabutops",NA,NA,"IX",NA,NA,173,NA,0,2,0,0,0,0,2
142,"Aerodactyl",NA,NA,"IX",NA,NA,180,NA,0,0,0,0,0,2,2
143,"Snorlax",NA,NA,"IX",NA,NA,189,NA,2,0,0,0,0,0,2
144,"Articuno",NA,NA,"IX",NA,NA,290,NA,0,0,0,0,3,0,3
144,"Articuno",NA,NA,"IX",NA,NA,290,NA,0,0,0,0,3,0,3
144,"Articuno",NA,"Galarian","IX",NA,NA,290,NA,0,0,0,3,0,0,3
144,"Articuno",NA,"Galarian","IX",NA,NA,290,NA,0,0,0,3,0,0,3
145,"Zapdos",NA,NA,"IX",NA,NA,290,NA,0,0,0,3,0,0,3
145,"Zapdos",NA,NA,"IX",NA,NA,290,NA,0,0,0,3,0,0,3
145,"Zapdos",NA,"Galarian","IX",NA,NA,290,NA,0,3,0,0,0,0,3
145,"Zapdos",NA,"Galarian","IX",NA,NA,290,NA,0,3,0,0,0,0,3
146,"Moltres",NA,NA,"IX",NA,NA,290,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"IX",NA,NA,290,NA,0,0,0,3,0,0,3
146,"Moltres",NA,"Galarian","IX",NA,NA,290,NA,0,0,0,0,3,0,3
146,"Moltres",NA,"Galarian","IX",NA,NA,290,NA,0,0,0,0,3,0,3
147,"Dratini",NA,NA,"IX",NA,NA,60,NA,0,1,0,0,0,0,1
148,"Dragonair",NA,NA,"IX",NA,NA,147,NA,0,2,0,0,0,0,2
149,"Dragonite",NA,NA,"IX",NA,NA,300,NA,0,3,0,0,0,0,3
150,"Mewtwo",NA,NA,"IX",NA,NA,340,NA,0,0,0,3,0,0,3
151,"Mew",NA,NA,"IX",NA,NA,300,NA,3,0,0,0,0,0,3
152,"Chikorita",NA,NA,"IX",NA,NA,64,NA,0,0,0,0,1,0,1
153,"Bayleef",NA,NA,"IX",NA,NA,142,NA,0,0,1,0,1,0,2
154,"Meganium",NA,NA,"IX",NA,NA,263,NA,0,0,1,0,2,0,3
155,"Cyndaquil",NA,NA,"IX",NA,NA,62,NA,0,0,0,0,0,1,1
156,"Quilava",NA,NA,"IX",NA,NA,142,NA,0,0,0,1,0,1,2
157,"Typhlosion",NA,NA,"IX",NA,NA,267,NA,0,0,0,3,0,0,3
157,"Typhlosion",NA,NA,"IX",NA,NA,267,NA,0,0,0,3,0,0,3
158,"Totodile",NA,NA,"IX",NA,NA,63,NA,0,1,0,0,0,0,1
159,"Croconaw",NA,NA,"IX",NA,NA,142,NA,0,1,1,0,0,0,2
160,"Feraligatr",NA,NA,"IX",NA,NA,265,NA,0,2,1,0,0,0,3
161,"Sentret",NA,NA,"IX",NA,NA,43,NA,0,1,0,0,0,0,1
162,"Furret",NA,NA,"IX",NA,NA,145,NA,0,0,0,0,0,2,2
163,"Hoothoot",NA,NA,"IX",NA,NA,52,NA,1,0,0,0,0,0,1
164,"Noctowl",NA,NA,"IX",NA,NA,158,NA,2,0,0,0,0,0,2
165,"Ledyba",NA,NA,"IX",NA,NA,53,NA,0,0,0,0,1,0,1
166,"Ledian",NA,NA,"IX",NA,NA,137,NA,0,0,0,0,2,0,2
167,"Spinarak",NA,NA,"IX",NA,NA,50,NA,0,1,0,0,0,0,1
168,"Ariados",NA,NA,"IX",NA,NA,140,NA,0,2,0,0,0,0,2
169,"Crobat",NA,NA,"IX",NA,NA,268,NA,0,0,0,0,0,3,3
170,"Chinchou",NA,NA,"IX",NA,NA,66,NA,1,0,0,0,0,0,1
171,"Lanturn",NA,NA,"IX",NA,NA,161,NA,2,0,0,0,0,0,2
172,"Pichu",NA,NA,"IX",NA,NA,41,NA,0,0,0,0,0,1,1
173,"Cleffa",NA,NA,"IX",NA,NA,44,NA,0,0,0,0,1,0,1
174,"Igglybuff",NA,NA,"IX",NA,NA,42,NA,1,0,0,0,0,0,1
175,"Togepi",NA,NA,"IX",NA,NA,49,NA,0,0,0,0,1,0,1
176,"Togetic",NA,NA,"IX",NA,NA,142,NA,0,0,0,0,2,0,2
177,"Natu",NA,NA,"IX",NA,NA,64,NA,0,0,0,1,0,0,1
178,"Xatu",NA,NA,"IX",NA,NA,165,NA,0,0,0,1,0,1,2
179,"Mareep",NA,NA,"IX",NA,NA,56,NA,0,0,0,1,0,0,1
180,"Flaaffy",NA,NA,"IX",NA,NA,128,NA,0,0,0,2,0,0,2
181,"Ampharos",NA,NA,"IX",NA,NA,255,NA,0,0,0,3,0,0,3
182,"Bellossom",NA,NA,"IX",NA,NA,245,NA,0,0,0,0,3,0,3
183,"Marill",NA,NA,"IX",NA,NA,88,NA,2,0,0,0,0,0,2
184,"Azumarill",NA,NA,"IX",NA,NA,210,NA,3,0,0,0,0,0,3
185,"Sudowoodo",NA,NA,"IX",NA,NA,144,NA,0,0,2,0,0,0,2
186,"Politoed",NA,NA,"IX",NA,NA,250,NA,0,0,0,0,3,0,3
187,"Hoppip",NA,NA,"IX",NA,NA,50,NA,0,0,0,0,1,0,1
188,"Skiploom",NA,NA,"IX",NA,NA,119,NA,0,0,0,0,0,2,2
189,"Jumpluff",NA,NA,"IX",NA,NA,230,NA,0,0,0,0,0,3,3
190,"Aipom",NA,NA,"IX",NA,NA,72,NA,0,0,0,0,0,1,1
191,"Sunkern",NA,NA,"IX",NA,NA,36,NA,0,0,0,1,0,0,1
192,"Sunflora",NA,NA,"IX",NA,NA,149,NA,0,0,0,2,0,0,2
193,"Yanma",NA,NA,"IX",NA,NA,78,NA,0,0,0,0,0,1,1
194,"Wooper",NA,NA,"IX",NA,NA,42,NA,1,0,0,0,0,0,1
194,"Wooper",NA,NA,"IX",NA,NA,42,NA,1,0,0,0,0,0,1
195,"Quagsire",NA,NA,"IX",NA,NA,151,NA,2,0,0,0,0,0,2
196,"Espeon",NA,NA,"IX",NA,NA,184,NA,0,0,0,2,0,0,2
197,"Umbreon",NA,NA,"IX",NA,NA,184,NA,0,0,0,0,2,0,2
198,"Murkrow",NA,NA,"IX",NA,NA,81,NA,0,0,0,0,0,1,1
199,"Slowking",NA,NA,"IX",NA,NA,172,NA,0,0,0,0,2,0,2
199,"Slowking",NA,NA,"IX",NA,NA,172,NA,0,0,0,0,2,0,2
200,"Misdreavus",NA,NA,"IX",NA,NA,87,NA,0,0,0,0,1,0,1
201,"Unown",NA,NA,"IX",NA,NA,118,NA,0,1,0,1,0,0,2
202,"Wobbuffet",NA,NA,"IX",NA,NA,142,NA,2,0,0,0,0,0,2
203,"Girafarig",NA,NA,"IX",NA,NA,159,NA,0,0,0,2,0,0,2
204,"Pineco",NA,NA,"IX",NA,NA,58,NA,0,0,1,0,0,0,1
205,"Forretress",NA,NA,"IX",NA,NA,163,NA,0,0,2,0,0,0,2
206,"Dunsparce",NA,NA,"IX",NA,NA,145,NA,1,0,0,0,0,0,1
207,"Gligar",NA,NA,"IX",NA,NA,86,NA,0,0,1,0,0,0,1
208,"Steelix",NA,NA,"IX",NA,NA,179,NA,0,0,2,0,0,0,2
209,"Snubbull",NA,NA,"IX",NA,NA,60,NA,0,1,0,0,0,0,1
210,"Granbull",NA,NA,"IX",NA,NA,158,NA,0,2,0,0,0,0,2
211,"Qwilfish",NA,NA,"IX",NA,NA,88,NA,0,1,0,0,0,0,1
211,"Qwilfish",NA,NA,"IX",NA,NA,88,NA,0,1,0,0,0,0,1
212,"Scizor",NA,NA,"IX",NA,NA,175,NA,0,2,0,0,0,0,2
213,"Shuckle",NA,NA,"IX",NA,NA,177,NA,0,0,1,0,1,0,2
214,"Heracross",NA,NA,"IX",NA,NA,175,NA,0,2,0,0,0,0,2
215,"Sneasel",NA,NA,"IX",NA,NA,86,NA,0,0,0,0,0,1,1
215,"Sneasel",NA,NA,"IX",NA,NA,86,NA,0,0,0,0,0,1,1
215,"Sneasel",NA,"Hisuian","IX",NA,NA,86,NA,0,0,0,0,0,1,1
215,"Sneasel",NA,"Hisuian","IX",NA,NA,86,NA,0,0,0,0,0,1,1
216,"Teddiursa",NA,NA,"IX",NA,NA,66,NA,0,1,0,0,0,0,1
217,"Ursaring",NA,NA,"IX",NA,NA,175,NA,0,2,0,0,0,0,2
218,"Slugma",NA,NA,"IX",NA,NA,50,NA,0,0,0,1,0,0,1
219,"Magcargo",NA,NA,"IX",NA,NA,151,NA,0,0,2,0,0,0,2
220,"Swinub",NA,NA,"IX",NA,NA,50,NA,0,1,0,0,0,0,1
221,"Piloswine",NA,NA,"IX",NA,NA,158,NA,1,1,0,0,0,0,2
222,"Corsola",NA,NA,"IX",NA,NA,144,NA,0,0,1,0,1,0,2
222,"Corsola",NA,NA,"IX",NA,NA,144,NA,0,0,1,0,1,0,2
223,"Remoraid",NA,NA,"IX",NA,NA,60,NA,0,0,0,1,0,0,1
224,"Octillery",NA,NA,"IX",NA,NA,168,NA,0,1,0,1,0,0,2
225,"Delibird",NA,NA,"IX",NA,NA,116,NA,0,0,0,0,0,1,1
226,"Mantine",NA,NA,"IX",NA,NA,170,NA,0,0,0,0,2,0,2
227,"Skarmory",NA,NA,"IX",NA,NA,163,NA,0,0,2,0,0,0,2
228,"Houndour",NA,NA,"IX",NA,NA,66,NA,0,0,0,1,0,0,1
229,"Houndoom",NA,NA,"IX",NA,NA,175,NA,0,0,0,2,0,0,2
230,"Kingdra",NA,NA,"IX",NA,NA,270,NA,0,1,0,1,1,0,3
231,"Phanpy",NA,NA,"IX",NA,NA,66,NA,1,0,0,0,0,0,1
232,"Donphan",NA,NA,"IX",NA,NA,175,NA,0,1,1,0,0,0,2
233,"Porygon2",NA,NA,"IX",NA,NA,180,NA,0,0,0,2,0,0,2
234,"Stantler",NA,NA,"IX",NA,NA,163,NA,0,1,0,0,0,0,1
235,"Smeargle",NA,NA,"IX",NA,NA,88,NA,0,0,0,0,0,1,1
236,"Tyrogue",NA,NA,"IX",NA,NA,42,NA,0,1,0,0,0,0,1
237,"Hitmontop",NA,NA,"IX",NA,NA,159,NA,0,0,0,0,2,0,2
238,"Smoochum",NA,NA,"IX",NA,NA,61,NA,0,0,0,1,0,0,1
239,"Elekid",NA,NA,"IX",NA,NA,72,NA,0,0,0,0,0,1,1
240,"Magby",NA,NA,"IX",NA,NA,73,NA,0,0,0,0,0,1,1
241,"Miltank",NA,NA,"IX",NA,NA,172,NA,0,0,2,0,0,0,2
242,"Blissey",NA,NA,"IX",NA,NA,608,NA,3,0,0,0,0,0,3
243,"Raikou",NA,NA,"IX",NA,NA,290,NA,0,0,0,1,0,2,3
244,"Entei",NA,NA,"IX",NA,NA,290,NA,1,2,0,0,0,0,3
245,"Suicune",NA,NA,"IX",NA,NA,290,NA,0,0,1,0,2,0,3
246,"Larvitar",NA,NA,"IX",NA,NA,60,NA,0,1,0,0,0,0,1
247,"Pupitar",NA,NA,"IX",NA,NA,144,NA,0,2,0,0,0,0,2
248,"Tyranitar",NA,NA,"IX",NA,NA,300,NA,0,3,0,0,0,0,3
249,"Lugia",NA,NA,"IX",NA,NA,340,NA,0,0,0,0,3,0,3
250,"Ho-Oh",NA,NA,"IX",NA,NA,340,NA,0,0,0,0,3,0,3
251,"Celebi",NA,NA,"IX",NA,NA,300,NA,3,0,0,0,0,0,3
252,"Treecko",NA,NA,"IX",NA,NA,62,NA,0,0,0,0,0,1,1
253,"Grovyle",NA,NA,"IX",NA,NA,142,NA,0,0,0,0,0,2,2
254,"Sceptile",NA,NA,"IX",NA,NA,265,NA,0,0,0,0,0,3,3
255,"Torchic",NA,NA,"IX",NA,NA,62,NA,0,0,0,1,0,0,1
256,"Combusken",NA,NA,"IX",NA,NA,142,NA,0,1,0,1,0,0,2
257,"Blaziken",NA,NA,"IX",NA,NA,265,NA,0,3,0,0,0,0,3
258,"Mudkip",NA,NA,"IX",NA,NA,62,NA,0,1,0,0,0,0,1
259,"Marshtomp",NA,NA,"IX",NA,NA,142,NA,0,2,0,0,0,0,2
260,"Swampert",NA,NA,"IX",NA,NA,268,NA,0,3,0,0,0,0,3
261,"Poochyena",NA,NA,"IX",NA,NA,56,NA,0,1,0,0,0,0,1
262,"Mightyena",NA,NA,"IX",NA,NA,147,NA,0,2,0,0,0,0,2
263,"Zigzagoon",NA,NA,"IX",NA,NA,56,NA,0,0,0,0,0,1,1
263,"Zigzagoon",NA,NA,"IX",NA,NA,56,NA,0,0,0,0,0,1,1
264,"Linoone",NA,NA,"IX",NA,NA,147,NA,0,0,0,0,0,2,2
264,"Linoone",NA,NA,"IX",NA,NA,147,NA,0,0,0,0,0,2,2
265,"Wurmple",NA,NA,"IX",NA,NA,56,NA,1,0,0,0,0,0,1
266,"Silcoon",NA,NA,"IX",NA,NA,72,NA,0,0,2,0,0,0,2
267,"Beautifly",NA,NA,"IX",NA,NA,198,NA,0,0,0,3,0,0,3
268,"Cascoon",NA,NA,"IX",NA,NA,72,NA,0,0,2,0,0,0,2
269,"Dustox",NA,NA,"IX",NA,NA,193,NA,0,0,0,0,3,0,3
270,"Lotad",NA,NA,"IX",NA,NA,44,NA,0,0,0,0,1,0,1
271,"Lombre",NA,NA,"IX",NA,NA,119,NA,0,0,0,0,2,0,2
272,"Ludicolo",NA,NA,"IX",NA,NA,240,NA,0,0,0,0,3,0,3
273,"Seedot",NA,NA,"IX",NA,NA,44,NA,0,0,1,0,0,0,1
274,"Nuzleaf",NA,NA,"IX",NA,NA,119,NA,0,2,0,0,0,0,2
275,"Shiftry",NA,NA,"IX",NA,NA,240,NA,0,3,0,0,0,0,3
276,"Taillow",NA,NA,"IX",NA,NA,54,NA,0,0,0,0,0,1,1
277,"Swellow",NA,NA,"IX",NA,NA,159,NA,0,0,0,0,0,2,2
278,"Wingull",NA,NA,"IX",NA,NA,54,NA,0,0,0,0,0,1,1
279,"Pelipper",NA,NA,"IX",NA,NA,154,NA,0,0,2,0,0,0,2
280,"Ralts",NA,NA,"IX",NA,NA,40,NA,0,0,0,1,0,0,1
281,"Kirlia",NA,NA,"IX",NA,NA,97,NA,0,0,0,2,0,0,2
282,"Gardevoir",NA,NA,"IX",NA,NA,259,NA,0,0,0,3,0,0,3
283,"Surskit",NA,NA,"IX",NA,NA,54,NA,0,0,0,0,0,1,1
284,"Masquerain",NA,NA,"IX",NA,NA,159,NA,0,0,0,1,1,0,2
285,"Shroomish",NA,NA,"IX",NA,NA,59,NA,1,0,0,0,0,0,1
286,"Breloom",NA,NA,"IX",NA,NA,161,NA,0,2,0,0,0,0,2
287,"Slakoth",NA,NA,"IX",NA,NA,56,NA,1,0,0,0,0,0,1
288,"Vigoroth",NA,NA,"IX",NA,NA,154,NA,0,0,0,0,0,2,2
289,"Slaking",NA,NA,"IX",NA,NA,285,NA,3,0,0,0,0,0,3
290,"Nincada",NA,NA,"IX",NA,NA,53,NA,0,0,1,0,0,0,1
291,"Ninjask",NA,NA,"IX",NA,NA,160,NA,0,0,0,0,0,2,2
292,"Shedinja",NA,NA,"IX",NA,NA,83,NA,2,0,0,0,0,0,2
293,"Whismur",NA,NA,"IX",NA,NA,48,NA,1,0,0,0,0,0,1
294,"Loudred",NA,NA,"IX",NA,NA,126,NA,2,0,0,0,0,0,2
295,"Exploud",NA,NA,"IX",NA,NA,245,NA,3,0,0,0,0,0,3
296,"Makuhita",NA,NA,"IX",NA,NA,47,NA,1,0,0,0,0,0,1
297,"Hariyama",NA,NA,"IX",NA,NA,166,NA,2,0,0,0,0,0,2
298,"Azurill",NA,NA,"IX",NA,NA,38,NA,1,0,0,0,0,0,1
299,"Nosepass",NA,NA,"IX",NA,NA,75,NA,0,0,1,0,0,0,1
300,"Skitty",NA,NA,"IX",NA,NA,52,NA,0,0,0,0,0,1,1
301,"Delcatty",NA,NA,"IX",NA,NA,140,NA,1,0,0,0,0,1,2
302,"Sableye",NA,NA,"IX",NA,NA,133,NA,0,1,1,0,0,0,2
303,"Mawile",NA,NA,"IX",NA,NA,133,NA,0,1,1,0,0,0,2
304,"Aron",NA,NA,"IX",NA,NA,66,NA,0,0,1,0,0,0,1
305,"Lairon",NA,NA,"IX",NA,NA,151,NA,0,0,2,0,0,0,2
306,"Aggron",NA,NA,"IX",NA,NA,265,NA,0,0,3,0,0,0,3
307,"Meditite",NA,NA,"IX",NA,NA,56,NA,0,0,0,0,0,1,1
308,"Medicham",NA,NA,"IX",NA,NA,144,NA,0,0,0,0,0,2,2
309,"Electrike",NA,NA,"IX",NA,NA,59,NA,0,0,0,0,0,1,1
310,"Manectric",NA,NA,"IX",NA,NA,166,NA,0,0,0,0,0,2,2
311,"Plusle",NA,NA,"IX",NA,NA,142,NA,0,0,0,0,0,1,1
312,"Minun",NA,NA,"IX",NA,NA,142,NA,0,0,0,0,0,1,1
313,"Volbeat",NA,NA,"IX",NA,NA,151,NA,0,0,0,0,0,1,1
314,"Illumise",NA,NA,"IX",NA,NA,151,NA,0,0,0,0,0,1,1
315,"Roselia",NA,NA,"IX",NA,NA,140,NA,0,0,0,2,0,0,2
316,"Gulpin",NA,NA,"IX",NA,NA,60,NA,1,0,0,0,0,0,1
317,"Swalot",NA,NA,"IX",NA,NA,163,NA,2,0,0,0,0,0,2
318,"Carvanha",NA,NA,"IX",NA,NA,61,NA,0,1,0,0,0,0,1
319,"Sharpedo",NA,NA,"IX",NA,NA,161,NA,0,2,0,0,0,0,2
320,"Wailmer",NA,NA,"IX",NA,NA,80,NA,1,0,0,0,0,0,1
321,"Wailord",NA,NA,"IX",NA,NA,175,NA,2,0,0,0,0,0,2
322,"Numel",NA,NA,"IX",NA,NA,61,NA,0,0,0,1,0,0,1
323,"Camerupt",NA,NA,"IX",NA,NA,161,NA,0,1,0,1,0,0,2
324,"Torkoal",NA,NA,"IX",NA,NA,165,NA,0,0,2,0,0,0,2
325,"Spoink",NA,NA,"IX",NA,NA,66,NA,0,0,0,0,1,0,1
326,"Grumpig",NA,NA,"IX",NA,NA,165,NA,0,0,0,0,2,0,2
327,"Spinda",NA,NA,"IX",NA,NA,126,NA,0,0,0,1,0,0,1
328,"Trapinch",NA,NA,"IX",NA,NA,58,NA,0,1,0,0,0,0,1
329,"Vibrava",NA,NA,"IX",NA,NA,119,NA,0,1,0,0,0,1,2
330,"Flygon",NA,NA,"IX",NA,NA,260,NA,0,1,0,0,0,2,3
331,"Cacnea",NA,NA,"IX",NA,NA,67,NA,0,0,0,1,0,0,1
332,"Cacturne",NA,NA,"IX",NA,NA,166,NA,0,1,0,1,0,0,2
333,"Swablu",NA,NA,"IX",NA,NA,62,NA,0,0,0,0,1,0,1
334,"Altaria",NA,NA,"IX",NA,NA,172,NA,0,0,0,0,2,0,2
335,"Zangoose",NA,NA,"IX",NA,NA,160,NA,0,2,0,0,0,0,2
336,"Seviper",NA,NA,"IX",NA,NA,160,NA,0,1,0,1,0,0,2
337,"Lunatone",NA,NA,"IX",NA,NA,161,NA,0,0,0,2,0,0,2
338,"Solrock",NA,NA,"IX",NA,NA,161,NA,0,2,0,0,0,0,2
339,"Barboach",NA,NA,"IX",NA,NA,58,NA,1,0,0,0,0,0,1
340,"Whiscash",NA,NA,"IX",NA,NA,164,NA,2,0,0,0,0,0,2
341,"Corphish",NA,NA,"IX",NA,NA,62,NA,0,1,0,0,0,0,1
342,"Crawdaunt",NA,NA,"IX",NA,NA,164,NA,0,2,0,0,0,0,2
343,"Baltoy",NA,NA,"IX",NA,NA,60,NA,0,0,0,0,1,0,1
344,"Claydol",NA,NA,"IX",NA,NA,175,NA,0,0,0,0,2,0,2
345,"Lileep",NA,NA,"IX",NA,NA,71,NA,0,0,0,0,1,0,1
346,"Cradily",NA,NA,"IX",NA,NA,173,NA,0,0,0,0,2,0,2
347,"Anorith",NA,NA,"IX",NA,NA,71,NA,0,1,0,0,0,0,1
348,"Armaldo",NA,NA,"IX",NA,NA,173,NA,0,2,0,0,0,0,2
349,"Feebas",NA,NA,"IX",NA,NA,40,NA,0,0,0,0,0,1,1
350,"Milotic",NA,NA,"IX",NA,NA,189,NA,0,0,0,0,2,0,2
351,"Castform",NA,NA,"IX",NA,NA,147,NA,1,0,0,0,0,0,1
